objectid;arrondissement;n_sq_evp;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
506;13;100555;1269.8951725918691;341.36908870075024;"{""coordinates"": [[[2.364578927149366, 48.81826676355275], [2.364570237766873, 48.818264104673695], [2.364596075741667, 48.8182241349908], [2.3634377449695303, 48.81791923907403], [2.363489948594664, 48.81784069970712], [2.363490853236762, 48.817839333865756], [2.363512852503076, 48.81780617746294], [2.362711452354012, 48.817624977951155], [2.362850438663161, 48.81767620273817], [2.3630358130487594, 48.8177586725669], [2.3632158967368007, 48.817839600263895], [2.3634012769372332, 48.81792191124774], [2.3635818522879393, 48.818002483939175], [2.363767263684656, 48.818085011254446], [2.3639633633811976, 48.81815966618576], [2.363992345037184, 48.81813142508958], [2.364491493434665, 48.81834850678364], [2.364578927149366, 48.81826676355275]]], ""type"": ""Polygon""}";48.8180191929355, 2.3637968727324385
952;9;100998;539.6629647789744;110.53357382442786;"{""coordinates"": [[[2.330955146636545, 48.87839180645551], [2.330962493102309, 48.878393193817615], [2.3309725776601327, 48.87839509831043], [2.3310263570334895, 48.87840560540481], [2.331168764383878, 48.87843266619679], [2.3312292614003187, 48.87844416222672], [2.3312329834745746, 48.878444822447086], [2.3312804497668567, 48.87833534529556], [2.331215607134423, 48.87832312532992], [2.3312011684964324, 48.87832040421823], [2.331203124006041, 48.87831624402489], [2.3311876963914364, 48.878313132470964], [2.3311877963689662, 48.87831288571221], [2.331050411897881, 48.87828618845778], [2.3310409088270503, 48.878284342080065], [2.3310388808628906, 48.87828915298496], [2.331022710257112, 48.87828603366041], [2.3310204748858965, 48.87828565513924], [2.3310226492787613, 48.87828080278409], [2.3310351972962415, 48.87825280104324], [2.331042885563776, 48.878235644212396], [2.3310404069073773, 48.87823509885436], [2.3310336466783848, 48.8782336122484], [2.3310189202102753, 48.87823037328728], [2.331016966383782, 48.87822994327857], [2.330917663746144, 48.87820810104123], [2.3308998440797586, 48.87820418106762], [2.3308756530543704, 48.87819886028808], [2.3308514620339245, 48.878193539503634], [2.3307806160441333, 48.87834782021044], [2.3308303774310573, 48.87835745146319], [2.3308214523605226, 48.87837821759352], [2.330888284572068, 48.87839020607187], [2.3308930383219892, 48.87838007914412], [2.330955146636545, 48.87839180645551]]], ""type"": ""Polygon""}";48.87832866680487, 2.3310138486447394
1092;16;101133;646.5605100909189;107.63371341220183;"{""coordinates"": [[[2.294182237849815, 48.86330350660957], [2.2943802306188816, 48.863413483960734], [2.2944135792326326, 48.86343200755983], [2.294497725981899, 48.86336818562934], [2.294498285797781, 48.86336851899141], [2.29456463166679, 48.86340796171479], [2.2945677402842617, 48.863405594059444], [2.2946735365506106, 48.8632975184255], [2.294678830122513, 48.863290124578604], [2.2946478889033535, 48.86328226266061], [2.2946218079471734, 48.863275150660854], [2.2946260043077564, 48.86326905890541], [2.2946464605669576, 48.86323935877879], [2.294648030062413, 48.863238210563786], [2.294647392165438, 48.86323800624881], [2.2946419320901152, 48.86323625360892], [2.294643408054399, 48.863234361978485], [2.2945721731898763, 48.86321311583082], [2.2944577332171026, 48.86317898354596], [2.2944503069907394, 48.86317676873087], [2.294403244832342, 48.86316273209106], [2.29436383157317, 48.863150976319645], [2.294338174524161, 48.86317225208799], [2.2943065012730575, 48.86319851525326], [2.294277354943743, 48.86322268433158], [2.2942763182332397, 48.863223544293625], [2.294243925280948, 48.8632504048636], [2.2942202671158576, 48.86327002229748], [2.2941976801233572, 48.86328875028969], [2.2941863755707312, 48.86329812501114], [2.294182237849815, 48.86330350660957]]], ""type"": ""Polygon""}";48.863290564907565, 2.2944335814057304
1627;20;103010;295.93647689016944;73.07607392023917;"{""coordinates"": [[[2.3914320140783674, 48.86819710384419], [2.3911183161305423, 48.8681583666551], [2.39108525872176, 48.86826033542472], [2.3911032313783323, 48.86826524910918], [2.391183177704859, 48.86827566092838], [2.391239721138043, 48.86828633408609], [2.3913003016525023, 48.86829649533979], [2.3914000000981495, 48.86832089504272], [2.3914320140783674, 48.86819710384419]]], ""type"": ""Polygon""}";48.868233843015474, 2.391263513885482
1655;16;254;169.13133073485523;54.19624422155904;"{""coordinates"": [[[2.2790653473234963, 48.86208383185438], [2.2790083122394447, 48.862049026808606], [2.2788854842058837, 48.86212695594241], [2.278982129444088, 48.86219621921044], [2.278970256976963, 48.86220320940688], [2.27898001236916, 48.862211794955755], [2.2789803223436684, 48.86221205044105], [2.2791462923905, 48.86213617170083], [2.2790653473234963, 48.86208383185438]]], ""type"": ""Polygon""}";48.862129387667984, 2.279011213915824
1717;20;134;443.9221675341775;97.05970209121391;"{""coordinates"": [[[2.406471890753332, 48.86706292104694], [2.406527217031096, 48.86702670566322], [2.4065825416338265, 48.866990630541586], [2.4062269454290237, 48.86674783266834], [2.4062005374910833, 48.866749886146245], [2.4061427472793224, 48.86685193239852], [2.406158949879913, 48.86686260159653], [2.406467634308838, 48.86706524181484], [2.406471890753332, 48.86706292104694]]], ""type"": ""Polygon""}";48.86690903276543, 2.4063504015567276
1769;18;449;148.9888155057945;62.762288905244546;"{""coordinates"": [[[2.3378132917844368, 48.888195044410494], [2.337778571034195, 48.88814942469347], [2.3374752725694212, 48.88823579907597], [2.337516020177816, 48.888301523398205], [2.33768754586651, 48.888226061891345], [2.3378132917844368, 48.888195044410494]]], ""type"": ""Polygon""}";48.888221135516076, 2.3376337751214717
2196;16;65;1224.6360821185267;178.52119881891977;"{""coordinates"": [[[2.2853762080471904, 48.85769964676667], [2.285821293037715, 48.85725793616874], [2.285674903419497, 48.85714518055167], [2.285388411193348, 48.8574312040338], [2.285371387317478, 48.8574203073856], [2.285322871192304, 48.85738543825681], [2.2853015635038822, 48.85739898841944], [2.2852495711944596, 48.857430439574536], [2.2852555293606067, 48.85743535957085], [2.285212914464472, 48.8574594380307], [2.2852231274480554, 48.85746766249959], [2.2851395951531703, 48.85752411079989], [2.2851182853389114, 48.85753850361365], [2.285106352349599, 48.85754636735097], [2.2851012355868114, 48.85755184444454], [2.2853403963269363, 48.85773489903308], [2.2853540375487595, 48.85772183730006], [2.2853762080471904, 48.85769964676667]]], ""type"": ""Polygon""}";48.85745127702412, 2.2854617894644456
2360;13;1164;97.03898416294244;54.52096796538642;"{""coordinates"": [[[2.34308839180732, 48.8377191539479], [2.3430785754776733, 48.8376988274002], [2.343015002373382, 48.83771226015017], [2.3429523153153076, 48.83758287820115], [2.34288885311174, 48.83759627641867], [2.342961342495447, 48.83774589224633], [2.34308839180732, 48.8377191539479]]], ""type"": ""Polygon""}";48.83767052982628, 2.34296818282814
2885;13;1749;156.57363632069516;105.37409030698463;"{""coordinates"": [[[2.3527935001494775, 48.8313206770937], [2.352840203405558, 48.831704041317685], [2.352974713678795, 48.83169755881091], [2.352969591601757, 48.83165364898197], [2.3528725392840717, 48.831657667525796], [2.352833167149187, 48.83131910738717], [2.3527935001494775, 48.8313206770937]]], ""type"": ""Polygon""}";48.831547559288374, 2.352855637149413
2946;17;505;184.91314942892365;65.28149991302266;"{""coordinates"": [[[2.3032942018186326, 48.89183603515912], [2.303302704362593, 48.89186751251582], [2.3033342298017607, 48.89188536680954], [2.3033751468775803, 48.89188017921112], [2.3034774899906774, 48.891793091948166], [2.3035900510623537, 48.891718933391324], [2.3035900535522673, 48.89171528033848], [2.3035892041163124, 48.891712610691705], [2.3035883533287977, 48.891709940137716], [2.303587502016655, 48.89170741077505], [2.303585799663737, 48.891704880959544], [2.3035832447420495, 48.89170164920704], [2.3035806893201003, 48.89169855684729], [2.3035772823330056, 48.89169560522592], [2.303573874833672, 48.89169279389653], [2.3035696133802794, 48.891690403881654], [2.303567058764605, 48.89168857687971], [2.303563649355594, 48.891687029993086], [2.303560240785871, 48.89168562430557], [2.3035559806631376, 48.89168435845704], [2.303550867285251, 48.89168295184736], [2.303545754245911, 48.89168182582953], [2.3035406396565175, 48.891681121586934], [2.3035355259063803, 48.89168055854343], [2.3035295595774667, 48.89168041592268], [2.3035244454661825, 48.89168069554628], [2.303519330842071, 48.89168111546175], [2.303515068097312, 48.89168167702955], [2.3035108057025733, 48.89168251829005], [2.3035056907047062, 48.89168378177173], [2.303501427936006, 48.891685466598716], [2.3034963122498553, 48.891687291256225], [2.3034929023978803, 48.8916888362522], [2.3034903439242935, 48.891690662293676], [2.3034869330460985, 48.89169248787364], [2.3033854448307958, 48.891777468504415], [2.3032942018186326, 48.89183603515912]]], ""type"": ""Polygon""}";48.89178050585928, 2.3034388164594994
40;17;100070;1732.6246367621036;400.5840528578552;"{""coordinates"": [[[2.286451348277064, 48.88350581871543], [2.2864812037190454, 48.88352056318621], [2.2865178644518163, 48.883491564944244], [2.286507865138744, 48.88348537278456], [2.2865317647457806, 48.88346643490186], [2.28654727688015, 48.883454142587794], [2.2865367956362697, 48.88344839003167], [2.2865466526953995, 48.88344057958292], [2.2865571339386945, 48.88344633213819], [2.286568185477903, 48.883452262561974], [2.286628608505764, 48.88340527976648], [2.2866687163361963, 48.88337409324655], [2.2866576649906922, 48.88336804951641], [2.286647095512899, 48.88336236749131], [2.2866565728458457, 48.883354700462974], [2.286667140959563, 48.88336038247918], [2.2866823711738022, 48.883348059688366], [2.2866945601255004, 48.883354278369794], [2.2868397199735058, 48.8832389543232], [2.286829479102898, 48.883232478358615], [2.2868433177787795, 48.88322198819792], [2.2868330295116617, 48.88321608572751], [2.2868428748987846, 48.88320862322671], [2.286853161801993, 48.88321452568821], [2.286864915619902, 48.883221052032106], [2.2868824882983145, 48.883207248471194], [2.2869187929612953, 48.88317872732605], [2.2868625568135643, 48.88314724476946], [2.2867253513081143, 48.88307231944594], [2.2866365693864794, 48.883064740589425], [2.2864986804770657, 48.8830529704016], [2.2864731304995662, 48.883036518566136], [2.2863062066811435, 48.88292867260037], [2.286181799152616, 48.88291231844936], [2.2861624009782746, 48.882909672060364], [2.286131749902812, 48.88300741262824], [2.286317239884234, 48.88303115297474], [2.286302686341546, 48.88307728310268], [2.286296459470275, 48.883097021484446], [2.286278642184855, 48.88315731827768], [2.2862531954066467, 48.88315781320087], [2.2861862280801564, 48.88314879831415], [2.286094929344743, 48.88313650681902], [2.2860681556949163, 48.883224337306395], [2.2860582283478643, 48.883257463606256], [2.2860473653041598, 48.883256291745106], [2.2860381631164226, 48.8832839678942], [2.286017497506835, 48.883281257267114], [2.286005483085684, 48.883318907365286], [2.286047294736605, 48.883324896267546], [2.286051367077455, 48.88331342074341], [2.286281198020437, 48.883344541084604], [2.2862810674206173, 48.88334471747522], [2.286237543549261, 48.88340385374629], [2.286191461147787, 48.883465096278044], [2.2860753981014867, 48.88362199665085], [2.2860310517616953, 48.883652467902195], [2.2860873104622805, 48.883640830523284], [2.28617947354274, 48.883520592965425], [2.2862144083723233, 48.883526790821875], [2.2865258931485744, 48.883111294434705], [2.286691210138116, 48.8831245752116], [2.286431758442512, 48.88349485057645], [2.286451348277064, 48.88350581871543]]], ""type"": ""Polygon""}";48.88321389031639, 2.286421730330737
494;12;100544;703.3113537035316;119.47378394105125;"{""coordinates"": [[[2.400314711322275, 48.84280194887713], [2.4009022522629953, 48.84282903236882], [2.4008955237155276, 48.84262054907277], [2.4003253198108223, 48.84271246017229], [2.400314711322275, 48.84280194887713]]], ""type"": ""Polygon""}";48.842739226403836, 2.400648317778586
665;19;100719;122.56541853811989;51.33457876604442;"{""coordinates"": [[[2.403438613529062, 48.87762187815675], [2.4034502408114737, 48.87762453426094], [2.4034970609530495, 48.877635504659224], [2.403512209043759, 48.87760860924697], [2.4035280632305565, 48.877612325130364], [2.4035484727426675, 48.877576398780676], [2.4035840141357228, 48.87758475615651], [2.403626972527481, 48.877501335222036], [2.4035891391495228, 48.87749310043949], [2.40353521939908, 48.877481664822284], [2.4035167439543654, 48.877477653488974], [2.403475474578789, 48.87755394662302], [2.403440771216554, 48.87761789138955], [2.403438613529062, 48.87762187815675]]], ""type"": ""Polygon""}";48.87755194425976, 2.403531309807596
753;15;1985;293.4292633249181;68.6973222885158;"{""coordinates"": [[[2.292085272263789, 48.834592577967854], [2.2919114820827167, 48.83471032877327], [2.292073157224117, 48.8348088202722], [2.2922452470186663, 48.83468776657006], [2.292085272263789, 48.834592577967854]]], ""type"": ""Polygon""}";48.834700169960236, 2.2920786159128546
925;12;100968;198.2288511345813;56.973758145706874;"{""coordinates"": [[[2.4009494764314017, 48.836215378394165], [2.4008131839028475, 48.836153295302275], [2.4006795512324954, 48.83626976607745], [2.400813216157325, 48.8363332445545], [2.4009494764314017, 48.836215378394165]]], ""type"": ""Polygon""}";48.83624294911894, 2.4008140759238628
1370;16;101428;3098.0461404979364;285.5951556657979;"{""coordinates"": [[[2.2713713748587385, 48.852006324175655], [2.271416140194854, 48.851969432399194], [2.2714197474591358, 48.85197031865261], [2.2714199074190877, 48.85197018472221], [2.271416861066477, 48.85196943678879], [2.271452496641336, 48.85194015917108], [2.2714552515954165, 48.851940792009565], [2.2714885425209186, 48.851913796177755], [2.2714958351138717, 48.851907840030115], [2.2714932552418583, 48.85190667403698], [2.271509749475919, 48.851893123032866], [2.2715416212171675, 48.85186693786443], [2.2715102164691388, 48.85185055632713], [2.2716497995545013, 48.85173596385906], [2.271681828604888, 48.851752041579566], [2.2716914635931906, 48.85174649269947], [2.271767343035795, 48.85168492098513], [2.27195599565163, 48.85135594967881], [2.2721453150073123, 48.85116552270969], [2.272130894856912, 48.85112125375347], [2.272009169094453, 48.85107270841059], [2.271960648881062, 48.85105343031439], [2.2710048900538573, 48.85183525352656], [2.2713418938303334, 48.852034131017255], [2.2713486489898607, 48.85202860150158], [2.271348653704979, 48.852025048147524], [2.2713713748587385, 48.852006324175655]]], ""type"": ""Polygon""}";48.85156639822015, 2.2715829586523606
1520;12;101613;5397.150010113946;587.5141331336781;"{""coordinates"": [[[2.3992107423384894, 48.843862742125474], [2.399443042780413, 48.843869214719156], [2.3994618343411482, 48.84373676897513], [2.3994762809680616, 48.843615873434025], [2.3998596019456877, 48.84363292420553], [2.3998844697881903, 48.843434894430736], [2.4001077440636074, 48.84344598003727], [2.400085204145105, 48.84364367347488], [2.4002953966774125, 48.84365207779153], [2.4003150765796075, 48.84345585122486], [2.4005474564859286, 48.8434661659368], [2.400592390049897, 48.84346808547363], [2.4007492380084523, 48.84347449583644], [2.4007625132384653, 48.84332817391906], [2.400454742334109, 48.84331443928443], [2.4004543492681942, 48.84332337872737], [2.4004466570782332, 48.843326733452564], [2.4003870460198997, 48.84332468993025], [2.4003795935501797, 48.84331988058543], [2.4003803698324124, 48.843310913384634], [2.4001804127035236, 48.84330300660941], [2.4000149538224327, 48.8432951771928], [2.3998402499300115, 48.843286399111356], [2.3998486873767915, 48.84321205736606], [2.3995812426670105, 48.84319963168506], [2.399578117652292, 48.843226771207654], [2.3995173055339407, 48.84322361231486], [2.39951191907344, 48.84326797757343], [2.3993395579228793, 48.84325964580832], [2.3993451211045906, 48.843206816688685], [2.3993141652127226, 48.84320535988643], [2.3993288137140474, 48.843074295379644], [2.399361335850796, 48.843075688993295], [2.39936638658198, 48.843023931124556], [2.3993700940790537, 48.84298219974628], [2.3991272133200985, 48.84295574047396], [2.3990936109296395, 48.84325001335757], [2.3985736855665736, 48.843217351281154], [2.398554698914723, 48.843402180863514], [2.399257302813554, 48.84343712212224], [2.399218354631416, 48.843788791132], [2.3992107423384894, 48.843862742125474]]], ""type"": ""Polygon""}";48.84340383999988, 2.399574348421494
1662;8;100952;1664.9368219868782;166.4545994555475;"{""coordinates"": [[[2.319938293242702, 48.88160125773348], [2.319919824847385, 48.881644480933794], [2.3199013564214113, 48.88168770412957], [2.3198991954505477, 48.88169373537727], [2.3198932231453027, 48.8816925691891], [2.3198824883716753, 48.88171537466961], [2.3201411776049676, 48.8817676581113], [2.320353157859491, 48.8818105008348], [2.3204567144513235, 48.88161364803009], [2.3205560419010194, 48.88142483363317], [2.3202192330513616, 48.88135623967336], [2.3202136786500214, 48.88135711556319], [2.3202104898188285, 48.8813565479636], [2.320211739925489, 48.881354795064986], [2.3201842628025404, 48.88134922415344], [2.320183012706725, 48.881350976152476], [2.320176229415377, 48.88134947261919], [2.3201769906280196, 48.8813474624333], [2.3201485781084292, 48.88134209934409], [2.3201470546610654, 48.88134410879872], [2.3201399518086734, 48.88134243347455], [2.3201412208166063, 48.88134059075058], [2.3201206186683243, 48.88133660392091], [2.3201161057053903, 48.88133573022025], [2.320115343670401, 48.88133790767732], [2.3201120451944184, 48.881337069652155], [2.3201087483366467, 48.88133673436386], [2.3201092559206296, 48.88133472453664], [2.3200671436292275, 48.88132600915122], [2.320031292739558, 48.8814032570898], [2.3199767618771663, 48.88151935805994], [2.319938293242702, 48.88160125773348]]], ""type"": ""Polygon""}";48.881567828185695, 2.3202162101818082
1982;12;2030;4044.8725082576975;507.0573801177387;"{""coordinates"": [[[2.415377673545899, 48.84409147010464], [2.414490477648138, 48.844167181093034], [2.4145428228116805, 48.84442400093048], [2.4152716489634365, 48.8443575317147], [2.4152991462638456, 48.84451481587311], [2.4153459807864084, 48.844514783052624], [2.415376042119837, 48.844677474931935], [2.4152909093859822, 48.84469200705893], [2.4146156955933136, 48.84473813631044], [2.414618266473495, 48.84474860209552], [2.414649920645633, 48.84484244280518], [2.4153753549158457, 48.84478173561457], [2.415451793713753, 48.84519415488702], [2.4157192687511215, 48.845246170714624], [2.4156909447704056, 48.845105958776436], [2.415377673545899, 48.84409147010464]]], ""type"": ""Polygon""}";48.84454473940555, 2.4151694369222936
2153;13;2354;548.7856938745051;115.38712048588769;"{""coordinates"": [[[2.3773219773318366, 48.82626537355648], [2.376697050380388, 48.82612374944709], [2.3768300401057925, 48.826369036102065], [2.3773219773318366, 48.82626537355648]]], ""type"": ""Polygon""}";48.82625271970188, 2.376949689272673
2584;12;1264;129.0955341531203;56.893313083608895;"{""coordinates"": [[[2.397760208121049, 48.84706199668357], [2.397716759486003, 48.84704853136747], [2.3976613840839134, 48.84703099666536], [2.3976332698680864, 48.84702223030485], [2.3976111654373744, 48.847052451549544], [2.397494450307515, 48.8470144353773], [2.3974663938779366, 48.84705217850364], [2.3975831090718596, 48.847090194701956], [2.3975848100892154, 48.847088156335595], [2.3976861887324334, 48.8471197871328], [2.3977108983410758, 48.8471303827156], [2.397760208121049, 48.84706199668357]]], ""type"": ""Polygon""}";48.84706737396767, 2.3976264166599286
5;13;100013;402.13797549213984;81.82221144860921;"{""coordinates"": [[[2.354975547471453, 48.82188085328648], [2.355221764778117, 48.82188061085135], [2.3552019779434312, 48.82166700509185], [2.3550211192603205, 48.82166726096383], [2.3550205444504844, 48.821680807008356], [2.354981716248696, 48.821680239617685], [2.354975547471453, 48.82188085328648]]], ""type"": ""Polygon""}";48.821777026106524, 2.3550964043793043
143;15;100174;635.7392411563885;141.17898169259246;"{""coordinates"": [[[2.278458246181302, 48.84168383666899], [2.278426188413684, 48.841648380783234], [2.27833182869405, 48.841681860841454], [2.278129662674688, 48.84166996193025], [2.278120251830371, 48.84169187766241], [2.2780719299223215, 48.841688459841855], [2.2780704082522774, 48.841693159762826], [2.2780317005495863, 48.841708231646294], [2.2780892041777876, 48.84177415358217], [2.278009287465368, 48.841804656388874], [2.278022737744896, 48.84183304704941], [2.278028939435646, 48.841854833053695], [2.278033512718001, 48.841881548571656], [2.278035291644251, 48.84190263965007], [2.2781977612379363, 48.841914282110025], [2.2781897012486443, 48.841977871121976], [2.278220616724039, 48.842002836209076], [2.2783640642324645, 48.841950100063094], [2.2782495001760217, 48.84181275048072], [2.278358853781556, 48.8417719852042], [2.2783253797165886, 48.84173273619939], [2.278458246181302, 48.84168383666899]]], ""type"": ""Polygon""}";48.841807889047566, 2.2782055108492534
597;16;100645;452.18781447810255;94.18168621957788;"{""coordinates"": [[[2.263155841510074, 48.84386679979683], [2.2631477717106403, 48.84384938504909], [2.2631896885039375, 48.843839158364595], [2.263165564752552, 48.84379078284414], [2.2631096123533094, 48.843808194475365], [2.2630245874004307, 48.84383465362506], [2.2627929902595274, 48.84390716210157], [2.2628365174206904, 48.843964876704284], [2.2628575941789397, 48.84399282589911], [2.262874849674617, 48.844015705177625], [2.2629461682587455, 48.84399272859366], [2.262975350553615, 48.844030654054514], [2.2630093995388116, 48.84401967385506], [2.2631606390959793, 48.84397089908245], [2.2631987144019425, 48.84395857838408], [2.263155841510074, 48.84386679979683]]], ""type"": ""Polygon""}";48.843919288332664, 2.2630148819093745
768;12;100841;316.45004170327536;90.23840501063114;"{""coordinates"": [[[2.390605800880605, 48.84640566047182], [2.3906200691208546, 48.84639192353829], [2.390629101677395, 48.846383226906674], [2.390894064719297, 48.84651303119414], [2.3909277461733667, 48.84647998945935], [2.3909646159727114, 48.84644381979701], [2.390597399713725, 48.84627692613355], [2.3905775984201747, 48.84629538348067], [2.3905320304608684, 48.84633785817203], [2.3905052779865055, 48.84636227610117], [2.3906014471955466, 48.84640962154289], [2.390605800880605, 48.84640566047182]]], ""type"": ""Polygon""}";48.846392378974066, 2.3907333008952536
961;12;101008;1870.9711164992639;233.7579869245436;"{""coordinates"": [[[2.4040408417742545, 48.83356491147084], [2.4040596366015126, 48.83357156418706], [2.404131810561578, 48.83359711228905], [2.404142961577988, 48.833583728629385], [2.4041482396033684, 48.83358047673764], [2.4041525070047673, 48.833578993358884], [2.404159452199015, 48.83357779492814], [2.4041677741409138, 48.83357759895254], [2.40417660528289, 48.83357897940178], [2.404182686414512, 48.833581029668835], [2.404284438811392, 48.833611738079036], [2.404860148254582, 48.83378548431042], [2.4048668953735577, 48.83378898763198], [2.404872112119084, 48.83379336831353], [2.4048752850005517, 48.8337980203265], [2.4048765206960336, 48.833804697063854], [2.4048753017587328, 48.8338106331023], [2.4048721421429833, 48.83381555849151], [2.404868162046305, 48.83381920270005], [2.4048287190642568, 48.83385566904342], [2.404857342190626, 48.83386945933027], [2.4048580568284734, 48.83386879465813], [2.4050129136498795, 48.83372466302859], [2.4050159413838093, 48.833721861279194], [2.4050781396256107, 48.83366397726071], [2.4051852633113007, 48.833564283911805], [2.4051570531068456, 48.83355192124637], [2.405107396969209, 48.833596763944556], [2.405101785936004, 48.8336005511429], [2.4050959433703936, 48.83360349718251], [2.4050894611086466, 48.8336048391704], [2.4050826889532892, 48.833605798385264], [2.4050755093018017, 48.83360545868858], [2.4050683281831384, 48.83360393452048], [2.404365771341912, 48.833390175327935], [2.404344036211286, 48.833383561977485], [2.404336879574171, 48.83338037675927], [2.404329095413973, 48.833373213221094], [2.4043276098546986, 48.8333662348427], [2.404328623141334, 48.83336041739859], [2.4043333386889056, 48.833353452815246], [2.404270250522125, 48.83333109965969], [2.4042637432094316, 48.833328793652804], [2.404240180646334, 48.83332044529887], [2.4042260593799187, 48.83333756632709], [2.404039062966269, 48.83356428204574], [2.4040408417742545, 48.83356491147084]]], ""type"": ""Polygon""}";48.833578147251984, 2.4045815985277414
1446;19;101513;100.46741253423798;64.63711254491204;"{""coordinates"": [[[2.3803358929885308, 48.87575485256207], [2.380263365636489, 48.87564036342843], [2.3802582537724724, 48.87564177050085], [2.38023184503223, 48.87564880595843], [2.3802808280402035, 48.87572530231135], [2.3802814940537287, 48.87572513218795], [2.380290104381286, 48.8757382863405], [2.380289621013737, 48.875739033881935], [2.3802915726143996, 48.8757420828314], [2.380286802786317, 48.875743390050964], [2.3802857818962, 48.87574496759209], [2.380266030158338, 48.87575010305379], [2.380356824239071, 48.87588711159508], [2.380409273948961, 48.875871308400775], [2.3803358929885308, 48.87575485256207]]], ""type"": ""Polygon""}";48.875776936512615, 2.380321310805507
1796;17;536;438.0461942108464;87.15940941056299;"{""coordinates"": [[[2.32344110550537, 48.89287347702919], [2.3234600785122317, 48.89286780876068], [2.3234967329830436, 48.89285657193785], [2.3235674235000845, 48.89283544144742], [2.3234895193443212, 48.89272358315818], [2.323481487663755, 48.89272619079068], [2.3234425881754595, 48.89267121025438], [2.323174049976073, 48.89276069360738], [2.3231726119064975, 48.89277101691874], [2.323210622335508, 48.892822818798386], [2.3231916905231067, 48.89283601910237], [2.323233746386648, 48.89288728985167], [2.3232449747432975, 48.89288963759255], [2.323249236347381, 48.892891043038944], [2.323257157672317, 48.892891577037815], [2.3232614197515393, 48.89289242130807], [2.323265680938459, 48.89289312437917], [2.3232716479047952, 48.89289354660809], [2.3232767629065285, 48.89289382822416], [2.323281876571095, 48.89289368804935], [2.323286990695255, 48.89289340758227], [2.323293809694313, 48.892892705973], [2.3232989243042477, 48.89289186343049], [2.323304039844654, 48.89289073940446], [2.323309154468906, 48.892889475977796], [2.323313416235536, 48.892887930739626], [2.3234267508387023, 48.89285278341283], [2.32344110550537, 48.89287347702919]]], ""type"": ""Polygon""}";48.892792583692035, 2.32336385631277
2233;16;330;740.8530840740617;139.46370933251922;"{""coordinates"": [[[2.2858177899471737, 48.86480482267038], [2.2857906291326113, 48.86470757653906], [2.285833395722823, 48.86454059739465], [2.285841091497924, 48.86451249811972], [2.285778910137636, 48.86450474248015], [2.285748246125529, 48.86450086494615], [2.2857337044135386, 48.864559100190526], [2.285576984133988, 48.864529803720934], [2.285589813909262, 48.864480911527764], [2.285564920058775, 48.86447107511317], [2.285501495915032, 48.86450961141529], [2.2855275717145704, 48.86453146753398], [2.2854226891539438, 48.86459759300569], [2.2854303565861827, 48.86459731591836], [2.2854346156815573, 48.86459766871171], [2.285439725911633, 48.864599076129515], [2.2855236542159947, 48.86466086168882], [2.2855214574105482, 48.864669067744586], [2.2855120456176254, 48.864674477813416], [2.2855672087394105, 48.864714901095525], [2.2855256501144936, 48.86474244475306], [2.285564733602822, 48.86484299888159], [2.285572401734191, 48.86484187819791], [2.2858177899471737, 48.86480482267038]]], ""type"": ""Polygon""}";48.864661235778705, 2.285655805165699
2894;13;1990;384.58960615573363;86.97635003905951;"{""coordinates"": [[[2.3454153805036393, 48.834406412512735], [2.3453432088816273, 48.834490563661625], [2.34536901904993, 48.834498561819466], [2.345392548223308, 48.834516140164396], [2.3454989451434636, 48.83456379362351], [2.345491979389589, 48.83463844454995], [2.345599734999095, 48.83467198434704], [2.3456171140901647, 48.83465889467294], [2.345735442213237, 48.83457169787105], [2.345514058937963, 48.834438159741204], [2.3454153805036393, 48.834406412512735]]], ""type"": ""Polygon""}";48.83453900386795, 2.34553910400783
2990;12;1135;596.145377574594;121.54385589766166;"{""coordinates"": [[[2.4051329046922576, 48.83553599287405], [2.405113286059307, 48.83550881546969], [2.4051107323111776, 48.8355095897116], [2.4050313032615205, 48.8354077770206], [2.404989037490852, 48.83535081243801], [2.4049989774844387, 48.83534757650934], [2.404916237126038, 48.83523346014624], [2.4048702678273566, 48.835238265171135], [2.404830257155128, 48.83524250444926], [2.4047281050175946, 48.83525317429998], [2.4046668131119424, 48.83525953353565], [2.4048198706649537, 48.8354650128793], [2.4049028963341117, 48.835439950611004], [2.4049501647593274, 48.835510635614], [2.404919977112022, 48.83551984150916], [2.4049700921811463, 48.83558725618591], [2.4051329046922576, 48.83553599287405]]], ""type"": ""Polygon""}";48.835391258828906, 2.4049051626457736
